e04 , 形容極度不悅。 , 去年 除夕 現在 第一 次 發燒 ， 心裡 超 < 幹 > ！ 沒破 一年 生病 紀錄 ！
敘 , 以登記的方式處罰犯錯或獎勵傑出行為。 , 南京 分公司 經理人 任君 國核 < 敘 > 大過 乙 次 解除 經理人 職務 。
敘 , 在輕鬆的情況下，沒有特定主題或目的地交談。 , 後來 找 藉口 繞上 垛 ， 陪 曹 老先生 嘮幾 句 家常 ， < 敘 > 幾 句 閑話 。
敘 , 地方詞。國名，中東地區的國家，位於土耳其、伊拉克、約旦、黎巴嫩之間。「敘利亞」的簡省。 , 以色列 土耳其 有關 伊軍 進入 < 敘 > 境內 情報 得到 美國 軍方 認真 對待 。
敘 , 專有名詞。治理敘利亞的政府。「敘利亞」的縮寫。 , 美 < 敘 > 合作 仍 屬 初步 階段 ， 大馬士革 華府 改善 雙邊 關係 ， 可能 敘利亞 以色列 恢復 和談 契機 。
敘 , 把事情的前後經過記錄下來或說出來。 , 那知 不到 年終 ， 宣帝 忽然 生起 病來 ， 欲知 病狀 ， 待至 下回 < 敘 > 。
敘 , 普通名詞。正文之前，用以說明或介紹全書內容的部份。 , 歷史 演化 東漢 許慎 作 《 說文解字 》 時 ， < 敘 > 中 仍 記載 ： " 古者庖 ( 牛羲 ) 氏之王 天下 ， 仰則 觀象 天 ， 俯則 觀法 地 。
敘述 , 普通名詞。記錄下來的內容。 , 看 文字 < 敘述 > ， 稍 順眼 ， 情緒性 字眼 出來 。
教堂 , 地方詞。主要用來進行禮拜等宗教活動的場所，通常用於基督教和天主教。 , 週 工作 五天 ， 週末 星期日 用來 清理 住家 上 < 教堂 > ， 所餘 時間 市場 購物 。
教室 , 教室的建築物及建築物所在的位置。 , 圖書室 ， 附設 本班 < 教室 > 裡 。
教室 , 普通名詞。學校系統中進行教學活動的房間。 , 胡適 北大 開課 用 最 大 < 教室 > ， 旁聽 人 太多 。
教室 , 普通名詞。有主題的一系列教學活動。 , 花蓮 慈院 親子 < 教室 > 為準 爸媽 開課 !
教 , 導致後述對象涉入後述事件。 , 柔聲 道 ： 「 師妹 ， 以後 跟著 ， 永遠 < 教 > 受 半點 委屈 。 」
教師 , 普通名詞。從事教學工作的人。 , 繼 台大 軍護 課程 改為 選修 後 ， 政大 < 教師 > 論壇社 推動 政大 軍訓 改 選修 。
教 , 引介施事者。 , 師妹 ， 以後 跟著 ， 永遠 < 教 > 受 半點 委屈 。
教 , 指導、傳授知識技能的行為。 , 福澤諭吉 亦 1873 年 發表 「 文字 < 教 > 」 一文 ， 主張 不用 生僻 漢字 常用 漢字 限制 兩三千 字 。
教 , 指示後述對象做事。 , 身旁 ， 直到 煩給 錢 為止 。 而此 地 小孩 具有 可愛 笑容 ， < 教 > 如此 做 ？
教 , 普通名詞。利用人類對於未知所產生的驚奇和敬畏心理而構成的一種信仰。 , 談到 宗教 容易 引發 種 討論 — 到底 哪 < 教 > 比較 ？
教 , 普通名詞。從事教學工作的人。「教師」的簡省。 , 適任 教師 ， 鼓勵 績優 教師 ， 建立 軍公 < 教 > 分途 制度 。
教材 , 比喻可用來教育特定事件的特定對象。 , 有心 ， 處處 < 教材 > ， 樣樣 入 孩子 心 。
教給 , 指導、傳授知識技能或適當的行為給後述對象。 , 祖先 遷徙 歷史 ， 用 口傳 方式 < 教給 > 下一代 。
教練 , 普通名詞。訓練特定對象特定技能的人。 , 聯盟 球團 不定期 送各隊 < 教練 > 出國 受訓 ， 邀請 國外 行家 來台 講習 ， 否則 職棒 會 < 教練 > 專業 能力 不足 ， 影響 球員 進步 。
教職員工 , 普通名詞。學校裡的教師、職員與工友。 , 學校 月初 舉辦 慶生會 ， 贈送 位 壽星 （ < 教職 員工 > ） 一盒 蛋糕 。
教職員 , 普通名詞。學校裡的教師與職員。 , 南大 逐漸 招 不到 足夠 學生 ， < 教職員 > 士氣 低落 。
教職 , 普通名詞。教書的職位。 , 馬兄 自 八七年 辭掉 達拉斯 < 教職 > 以後 家抱 孫子 。
教育局 , 地方詞。教育局的建築物及建築物所在的位置。 , 花蓮縣 國民 中小學 新世代 光纖 網路 開通 典禮 花蓮縣 < 教育局 > 二樓 舉行 。
教育局 , 普通名詞。掌管縣市教育事務的政府機構。 , < 教育局 > 指出 ， 身心 障礙 學生 儘量 回歸 一般 學校 就讀 。
教育 , 普通名詞。大學中教授教育知識的教學研究單位。教育系所的簡省。 , 隨著 社會 改變 需求 ， 一天 本院 可能 < 教育 > 心理 之類 研究所 不一定 。
教育 , 普通名詞。指導、傳授知識技能或適當行為的活動。 , 過去 ， 網際網路 限於 學術 < 教育 > 上 應用 。
教育 , 普通名詞。研究有關指導、傳授知識技能或適當行為活動的知識。 , 希望 融合 科學 本行 其他 學問 ， 除了 科學 本行 ， 愛好 文學 、 哲學 、 歷史 、 地理 、 音樂 、 < 教育 > 、 心理 等等 ， 更 關心 道德 、 作 人 、 處事 、 社會 、 人類 世界 等 問題 。
教育部 , 地方詞。教育部的建築物及建築物所在的位置。 , 空蕩蕩 < 教育部 > 大廳 裏 ， 下班 人群 早已 散去 。
教育部 , 普通名詞。掌管國家教育事務的政府機構。 , 今年 起 ， < 教育部 > 首次 設置 母語 研究 著作 獎 補助 辦法 。
敝人 , 代指說話者。 , 承 好友 們 厚愛 竟然 挑上 ， 認為 < 敝人 > 深具 潛力 足堪 造就 。
敝國 , 對人謙稱自己的國家。多用於正式的外交文件上。 , < 敝國 > 歷史 上 最 黑暗 時刻 ， 放棄 求 改善 時 。
敝 , 形容物品因長期使用而呈現損壞的樣子。 , 三家 公司 董事長 ， 「 < 敝 > 車 羸馬 」 ， 勤儉 度日 。
敝 , 形容體力消耗過多。 , 操 軍隊 遠來 疲 < 敝 > ， 欲 追趕 劉豫州 猶如 強弩之末 ， 戰鬥力 不足 。
敝 , 用於對聽話者指稱和自己相關的事物。 , < 敝 > 社 社員 們 ， 敢 因循 怠惰 。
敢 , 對後述事件有把握。 , 對於 可能 發生 事 ， < 敢 > 預期 ， 更 敢 考慮 不可能 發生 事 。
敢於 , 有膽量做特定事件。 , 宜蘭縣 南方澳 南天宮 二十多 艘 漁船 ， < 敢於 > 挑戰 「 三 」 （ 反 三通 政策 ） 政策 。
敢 , 有膽量做特定事件。 , 好好 把握 老師 給 機會 ， 有時 還會 怕 說錯 話 ， < 敢 > 上台 發表 ， 失去 許多 得獎 機會 。
敢 , 表冒昧請求他人。 , < 敢 > 請 板主 開放 給 同志 教師 聯誼 版 、 未婚 教師 交友 感情觀 交流 區 。
散 , 使表皮或皮膚表層的大規模帶有顏色的異常狀態消失。 , 超過 24 小時 不太痛 ， 這時 改成 熱敷 ( < 散 > 黑青 ) 。
散 , 來自同一光源的光線投射的範圍很廣而不集中。 , 此燈 集光性 甚 理想 ， 光量 充足 ， 光線 < 散 > ， 部分 有所 修正 ， 真正 大 完美 ！
散 , 原本聚集在一起的前述對象彼此分開。 , 清晨 斯馬庫斯 雲霧 漸 < 散 > ， 顯露出 股 清新 脫俗 之美 。
散去 , 原本聚集在一起的前述對象彼此分開。 , 全身 炙熱 欲焚 ， 想起 醫師 的話 時 ， 力氣 已如 泡沫 般 逐漸 < 散去 > 。
散去 , 比喻原本聚集在一起的前述團體彼此分開。 , 那時 反伊 聯盟 各自 < 散去 > ， 海珊 成為 軍備 更強 ， 更具 威脅性 。
散 , 多個同類對象所在的位置分散。 , 蘇普 李文秀 正 並肩 坐 小丘 上 ， 望 < 散 > 草原 上 羊群 。
散 , 將物體放在空氣流通的地方，使溫度降低。 , 發動機 水冷 ， 靠 引擎 蓋子 < 散 > 多少 熱吧 ！
散 , 專有名詞。姓。 , 他自 來此 做 管家 ， 姓 < 散 > 主人 便 叫 對院 裡 姐弟 嚴加 看管 。
散 , 形容不加包裝零散出售。 , 日本 包 完善 幾乎 盒裝 ， 不像 台灣 < 散 > 賣 隨便 用 透明 紙袋 包 。
散 , 形容多個同類對象所在的位置很分散。 , 初 抵達 時 ， 街 上 行人 稀少 ， 住家 分得 < 散 > ， 倒 感覺到 高級 住宅 氣氛 。
散 , 形容態度不積極、不認真。 , 今天 聊 一會兒 ， 加上 觀察 結果 ， 弟弟 < 散 > ! ! 根本 專心 念書 ! !
散 , 形容比喻事件的組織結構不緊密。 , 研究 其實 做 < 散 > ， 知道 報告 。
散 , 形容比喻時間的安排不緊湊。 , 次 行程 排得 比較 < 散 > ， 主要 點 阿里山 ， 安排 三天 兩 夜 ， 希望 能以 比較 休閒 心態 來 玩 。
散 , 形容特定物體的結構不緊密。 , 醫生 約六周 ， 胚胎 看起來 < 散 > ， 正常 胚胎 這樣子 ， 做 陰道 超音波 仍 不見 心跳 ！
散 , 形容食用的肉質不紮實而口感不好。 , 聽 別人 新鮮 ， 肉 < 散 > ， 彈性 。
散 , 從特定主體中散發出氣味、光線、能量或煙霧等。 , 可愛 晴媽 < 散 > 活力 。
散 , 普通名詞。接尾詞。細小顆粒或粉末狀的藥。 , 小孩 氣管炎 吃五塔 < 散 > 有效 ?
散 , 比喻在特定固定空間之內使特定氣味消失。 , 現在 晾 陽台 < 散 > 味道 ， 晾 2 多 星期 ， 味道 。
散 , 比喻在特定固定空間之內特定氣味消失。 , 蕃茄 啤酒 竟 交融成 股 強烈 香味 ， 喉間 久久 < 散 > 。
散 , 比喻特定心理感受消失。 , 個人 沿著 懸崖 上 路燈 走 一程 ， 酒意 < 散 > 。
散 , 比喻結束原有的人際社交關係。 , 過 < 散 > 半 年 内 拍拖 ， 我會 做到 。
散 , 特定物體的結構無法維持。 , 真 機車 快 < 散 > ， 沒辦法 囉 ！ 噸位 實在 小 !
散 , 瞳孔擴大。 , 傷患 心跳 逐漸 顯得 較 強而有 規則 ， 自發性 呼吸 開始 反應 ， 瞳孔 < 散 > 大 。
散落 , 形容地理位置分散。 , 蒼茫 白色 曠野 上 遠方 幾處 圍籬 < 散落 > 小木屋 。
散落 , 形容物體分散地往下掉落。 , 畫 打開 ， 脫落 油料屑 一片片 < 散落 > 下來 。
散 , 表皮或皮膚表層的大規模帶有顏色的異常狀態消失。 , 臉 上 脖子 上 瘀青 紅腫 < 散 > 了些 。
散 , 輕鬆地在戶外行走。 , 靜靜 地 < 散 > 一會兒 步 。 向 問起 任何 事 。
敦 , 專有名詞。姓。 , 春秋 時 衛國 < 敦 > 治 。
敦聘 , 恭敬地聘請後述對象。 , 年 向 海內外 < 敦聘 > 傑出 人才 ， 設立 「 傑出 人才 講座 」 。
敬 , 以特定宗教儀式表達對鬼神的信仰或尊敬。 , 犧牲 祭品 < 敬 > 鬼神 ， 美索不達米亞 宗教 大典 。
敬 , 以肢體的動作表示敬意。常與「禮」連用。 , 一起 向 老師 < 敬 > 個禮 ， 好不好 ？
敬 , 專有名詞。姓。 , 檢察院 檢察長 < 敬 > 大力 來羅田 、 英山 、 浠 水 三 縣 院 檢查 指導 工作 。
敬 , 恭敬地將特定物品給他人。 , 無論 什麼 季節 、 什麼 時間 客人 來訪 ， 先 < 敬 > 上 杯 熱茶 。
敬業 , 形容工作認真負責。 , 現代 華人 社會 最 廣為人知 、 影響 最大 歌手 ， 位 < 敬業 > 、 專業 、 努力 不懈 歌手 。
敬禮 , 敬辭，用於書信結尾。 , 阿姨 如晤 ： 知道 記不記得 ， 次 來看 ， 永不 忘懷 。 此致 < 敬禮 > ！ 王海傑 2001 年 6 月 26 日 。
敬而遠之 , 對前述對象因有所戒懼而保持距離。 , 院舍 老舊 ， 許多 民眾 < 敬而遠之 > ， 業績 一直 不振 。
敬 , 舉起裝有酒或其他飲料的杯子向特定對象表示敬意，通常會將杯中的酒或其他飲料喝下。 , 第二 杯酒 < 敬 > 給 丈夫 ， 感謝 家庭 貢獻 。
敬 , 表恭敬且有禮貌。 , 畫家 < 敬 > 贈 百歲 老人 呂鳳斯 表達 感謝 之意 。
敬 , 表態度謹慎且認真。 , 子曰 ： 「 居處 恭 ， 執事 < 敬 > ， 人忠 。 （ 往 ） 夷狄 ， 棄 。 」
敬請 , 恭敬的請求。 , 做得 不好 < 敬請 > 容忍 一下 ， 當做 免費 資訊 好了 。
敬酒 , 舉起裝有酒的杯子向特定對象表示敬意，通常會將杯中的酒喝下。 , 慶功宴 上 更 副以 妻 為榮 模樣 ， 四處 < 敬酒 > ， 高歌 一曲 ， 嬴得 如雷 掌聲 。
敲 , 以手或手持物品快擊物體表面。 , 先用 爪子 抓住 樹幹 ， 再用 嘴 樹幹 上 < 敲 > < 敲 > 。
敲 , 以鍵盤輸入文字。 , 古田正 含筆 < 敲 > 電腦 腳趾 撥 滑鼠 。
敲 , 利用特定軟體，以輸入文字或符號的方式來傳送或交換訊息。 , 平常 見面 ， 上班 < 敲 > ICQ ， 假日 在一起 ， 為何 晚上 那麼多 話 ？
敲 , 擊出安打。 , 全隊 < 敲 > 不出 安打 仍 取下 勝利 。
敲 , 欺詐他人，求索財物利益。 , 旅行社 狠狠 < 敲 > 筆 。
整 , 事物的全體。 , 頻率 能量 不夠 ， < 整 > 條 經絡 皆 供血 不足 。
整 , 作弄、欺負他人。 , 本來 < 整 > ， 結果 奮發圖強 最後 成功 。
整 , 將事物弄成有秩序、美觀的樣子，多指儀容外表。 , 簡單 ， 找 整容師 < 整 > < 整 > 嘛 ！
整 , 形容有秩序或規律的。 , 老人 較易 發生 心肌 梗塞 ， 續發 心律 < 整 > 、 心臟 衰竭 以及 猝死 機率 皆 較 高 。
整整 , 將衣物弄成美觀的樣子。 , 拉拉 < 整整 > 領帶 下屬 ： 當然 囉 ！
整整 , 表達到完整的數量。 , 日本 弄出 室內 設計師 ， < 整整 > 花了 五十年 ！ ！
整 , 時間或金額剛好達到特定整數。 , 舞會 入場券 方面 ， 今年 打算 張售 九十 元 < 整 > 。
整理 , 整頓治理。 , 恢弘 大 繇 ， < 整理 > 天綱 ， 使 遺民 ， 睹 見定主 。
整體 , 普通名詞。整個事物的全部。 , 陸委會 < 整體 > 利益 個別 企業 利益 來 考慮 事情 。
整體 , 表事物或事件的全面。 , 使 山西 商人 < 整體 > 破敗 根本 原因 究竟 哪裡 ？
敵 , 抵擋特定對象的攻擊。 , 瓦耳拉齊 < 敵 > 三 ， 仍 佔上風 。
敵 , 普通名詞。比喻對特定對象造成負面影響的特定對象。常用「之敵」。 , 傲慢 大愛 < 敵 > 。
敵 , 普通名詞。與自己或自己所屬的團體有利害衝突的特定對象。 , 首 批 卡秋莎 火箭炮 奧爾沙 城郊 < 敵 > 發射 。
敵 , 比喻抵擋後述對象或事件造成的負面影響。 , 昨日 終因 < 敵 > 病魔 撒手 人間 。
數不清 , 形容數量多到無法計算。 , 他為 班不知 爭回 多少 榮譽 ， 數 < 數不清 > 。
數 , 不確定的量，通常低於十的整數。 , 法國 人工 貴 ， 超時 漲價 < 數 > 倍 ， 一向 不戴 手錶 吳宇森 ， 特地 法國 買 手錶 ， 以便 控制 時間 。
數位 , 形容只使用數位訊號的電子裝置。 , 要求 高品質 < 數位 > 錄音 效果 ， 必需 選擇 較 高階 產品 。
數位 , 普通名詞。一個數中每個數目字所佔的位置。 , 小數 部分 各 < 數位 > ， 左向 右 順序 : 十分 位 ， 百分 位 ， 千分位 ， 萬分 位 。
數值 , 普通名詞。表示量的大小的數字。 , 理論 推導 、 < 數值 > 模擬 試驗 驗證 乃 相輔相成 。
數字 , 普通名詞。代表數量所用的符號。 , 寫 金額 票據 時 ， 還要 寫上 大寫 < 數字 > ， 有關 規定 起源 ， 追索 明朝 。
數字 , 普通名詞。代表測量對象的量。 , 依據 各 種 統計 < 數字 > ， 我國 人力 素質 ， 多年來 教育 建設 下 ， 大幅 提升 。
數字 , 普通名詞。形容只使用數位訊號的電子裝置。 , < 數字 > 霸權 管理 本質 剝奪 人類 < 數字 > 時代 自由 。
數學 , 普通名詞。大學中教授數學知識的教學研究單位。數學系所的簡省。 , 清華大學 理學院 起家 ， 清大 物理 、 < 數學 > 、 化學 等系 更 台大 並駕齊驅 。
數學 , 普通名詞。研究數量、形狀及其之間關係的知識。 , 孩子 考 < 數學 > ， 粗心 錯 幾題 ， 老師 ： 「 沒關係 ， 人 訓練成 機器 嘛 ！ 」
數學 , 普通名詞。研究數量、形狀及其之間關係的科學。 , 「 < 數學 > 科學 之母 」 ， 眾人 關心 兒童 數學 問題 所在 。
數 , 按照名次或程度排序。 , 小陳 成績 ， 班 上 < 數 > 第一 ， < 數 > 第二 。
數 , 普通名詞。六藝之一，中國古代算數的技能。 , 此外 ， 六藝 ， 「 禮 、 樂 、 射 、 御 、 書 、 < 數 > 」 。 禮是 儀禮 、 樂指 音樂 、 射是 射箭 、 御是 駕車 ， 而書 、 < 數 > 指 書法 、 計算 等 技能 。
數 , 普通名詞。大學中教授數學知識的教學研究單位。數學系所的簡省。 , 叫 黃韻瑩 ， < 數 > 96 。 ∥ < 數 > 96 ， 學號 ， 太 知道 。
數 , 普通名詞。由他人安排，自己無法掌控的結果。常用「未定之數」、「未知之數」。 , 各 項 指標 每況愈下 ， 中央 銀行 會不會 調降 銀行 存款 準備率 ， 未定 < 數 > 。
數 , 普通名詞。研究數量、形狀及其之間關係的知識。 , 無 升學 意願 同學 ， 國三 時英 、 < 數 > 、 理化 課程 ， 改為 實施 藝能 教學 職業 陶冶 。
數 , 查點數目或順序。 , < 數 > 得很 準確 ， 一點 不差 。
數 , 表多次重複發生。 , 南北 對峙 之勢 遂成 定局 。 之後 北方 < 數 > 動亂 ， 曹操 屢平 商曜 、 馬超 、 宋建 ， 封 魏王 。
數量 , 普通名詞。事物數目的多寡。 , 紅尾伯勞 秋天 臺灣 過境 或到 臺灣 過冬 候鳥 ， 南部 < 數量 > 遠比 北部 多 。
斃 , 使用槍械使動物失去生命。 , 伊拉克人 稍稍 皺 一下 眉頭 ， 恐怕 早 拖出去 < 斃 > 。
